,k1,k2
102,39.39121030430334,191.81447588268475
103,36.84310772116412,195.5984322883868
104,39.385901590905725,195.81618390389323
105,41.84301516424686,198.18908026488168
106,34.29988309295434,173.90157920632208
107,38.36327708476329,191.2297814000972
108,43.91812334626495,211.05511717782355
109,41.828139912618596,200.87799213470072
110,38.42467603267443,187.85704865899905
111,47.6029241891048,209.386321511637
112,40.50098925535496,193.78780324845212
113,41.533474911513025,199.02777433183093
114,40.161550771817616,191.68598710572965
115,39.6017745234061,199.16492841856208
116,38.46420489458916,189.994154784706
117,34.93191228913611,177.6712202131612
118,41.02479787296566,196.6591141125354
119,37.73754872314502,187.61620581506185
120,36.203226479955426,185.48184819769463
121,36.90263158904082,186.95630828682653
122,39.90127919520972,195.906710595802
123,33.32573889239092,175.74314834152113
124,38.10807291287945,194.4755180912694
125,43.32476563607508,202.05160820940222
126,34.71937722821624,187.36068520346046
127,37.27024330222926,191.7491500261905
128,38.365762122833736,192.4686149994028
129,38.1760013469189,186.0320995927228
130,39.27441798197284,193.25234314951908
131,49.336513743376734,219.35285952698538
132,43.391453605816395,197.93708023548294
133,43.14165913103813,204.23531212321706
134,42.24486285126584,206.4064869383156
135,45.40151149078081,215.22652907329834
136,38.6192365481995,191.37588694227222
137,41.07963266419786,200.49839419564552
138,37.26250403390101,186.5253719058816
139,43.60530132771416,201.2956737027886
140,35.29129150846578,180.7282704625902
141,39.26602472004309,195.8354896027442
142,37.6974341224965,193.53179504733356
143,39.497866371512494,192.77617625453908
144,42.94379856580451,199.2580247786987
145,34.31395539374562,183.1994825578462
146,43.81359061148063,200.13145213793464
147,35.23809107195301,181.24635265629553
148,36.702034245338346,193.20187979373685
149,36.473193993747294,191.9007363260543
150,43.054088438696475,204.15098372976496
151,45.57705344449416,204.71409547760086
152,36.513925239007904,180.15291721644275
153,42.43121696481798,202.70224146000683
154,35.70707323895817,182.0403584386937
155,42.53359432375564,199.2171709894857
156,44.80599686618844,206.08049827803305
157,53.65204570995846,223.69382939069493
158,40.18775626747615,195.6595005189005
159,39.56212452747199,190.61243838379892
160,35.676268322028335,187.1781612502948
161,43.06668246861847,202.22488759663304
162,42.31671277055619,204.0041058082251
163,40.31731044358725,198.60012783876726
164,42.310539011097106,203.8377678007408
165,38.36438328240246,188.575392379691
166,35.09853277797005,182.9006487928145
167,29.720483685449796,167.97945137684576
168,40.161079723745345,195.52247281873383
169,44.20246803942251,209.33659902428292
170,39.827444086654836,192.0548632450528
171,44.078687437358965,205.4410662075175
172,39.09143375477458,196.15700660990575
173,38.5493780734682,200.77143699245812
174,36.2694073913433,188.41240278061898
175,41.3680401795433,193.17223892120143
176,37.410324757155045,189.50945618049104
177,39.49179378196437,189.99627466085118
178,33.325326052884094,176.22647048455255
179,37.56660265444786,193.13378643707267
180,36.51081951191161,187.7926125644124
181,39.43480083087049,198.2844858803485
182,36.237990505163744,185.8227715000967
183,37.56709215680996,191.9766582596634
184,42.60981611210843,200.27335751928644
185,33.98597601112301,180.43567574908045
186,38.88505859141536,195.18117760684044
187,49.26027173504397,218.23567267199425
188,36.94390933107317,181.10890075299483
189,40.54601564979651,195.6680011760135
190,45.37085958180024,209.12250393636353
191,36.78984382533013,189.72157874423877
192,41.76683353987327,202.16306603745457
193,37.98957051779594,187.01565018271128
194,45.78629107916231,213.46924248503854
195,40.37848696546606,200.39248986762274
196,40.196790767275175,194.1953416899008
197,34.8651268370931,181.10145934664735
198,45.068789686972515,205.34638781344296
199,47.098657455739854,208.70805686850275
200,40.720895473896256,212.26779899393344
201,41.69115339001626,211.63264713048298
202,39.08605502129,190.74178086411237
203,46.01900764781276,204.16060788783327
204,41.577597258848094,198.7384645719201
205,38.235287331241814,187.19056875714054
206,36.22335166136068,187.655205967331
207,39.83308292796839,196.33041275388106
208,35.39944308132211,182.40112422109118
209,39.56015521308255,192.86978120881332
210,34.416414399526374,180.0259034505852
211,33.051831528578276,173.9717062280643
212,37.77371038570831,193.4000269748677
213,39.4293417833117,193.6013988310552
214,41.6219326273086,189.3939207119172
215,39.65992922982575,196.40313448572837
216,37.46130220423785,188.99591665954563
217,35.26036217820194,184.97796838241456
218,35.96690254946133,183.62205205542188
219,36.430338134939234,182.4239158318676
220,41.426051302621445,194.2727318111519
221,40.38621733489883,189.10194086062268
222,34.17509503482295,180.99596587406117
223,37.67840675408305,195.13446256214618
224,44.207704321244314,202.88413608918123
225,44.61766334402735,210.98806120019935
226,43.25383442197595,200.9621817800152
227,36.872633406332824,188.21606439358996
228,36.144851745407436,186.5663875992769
229,44.722930306194634,204.0224191647491
230,36.70011322282567,188.7315418460328
231,34.32897838447348,181.96656705016113
232,34.350668496701324,177.2069896494972
233,39.67390880354346,195.12515216765325
234,35.95895117330297,187.7098748756988
235,39.370636545745846,195.2203174326747
236,48.18349195675888,205.354785625058
237,36.95968303511243,194.59905082559217
238,44.41698704977493,213.36160320745276
239,40.63596753127058,202.1464472501028
